kshkod,telnevclear,user_citycode,rrrdi_plain,residential_area_plain,ethnic_fractionalization,religious_fractionalization,fidesz_cv_14,gini_2016,gini_2011,population,income_pc_2011,income_pc_2016,fragmentation,user,popdensity_residental,sw,jaras_cv,stdist_new,fragm_relstdev_x_clc_new,gini_delta,gini_change,user_rate,county,county_id,km_to_any_border,pct_at_least_hs,pct_over60,pct_unemployed,foreign_2011,foreign_2015,foreign_delta,foreign_change,diversity,radii,d500l,d500div,d1kl,d1kdiv,diversity_com,radii_com,d500l_com,d500div_com,d1kl_com,d1kdiv_com,rrrdi_plain_scaled,stdist_new_scaled,diversity_scaled,radii_scaled,d500div_scaled,log_d500l,log_d500div,diversity_com_scaled,radii_com_scaled,log_d500l_com,log_d500div_com,z_rrrdi_plain,z_fragm_relstdev_x_clc_new,z_stdist_new,z_fragmentation,z_gini_2011,z_gini_2016,z_sw,z_ethnic_fractionalization,z_religious_fractionalization,z_fidesz_cv_14,z_jaras_cv,z_income_pc_2011,z_income_pc_2016,z_population,z_popdensity_residental,z_user,z_residential_area_plain,z_user_rate,z_km_to_any_border,z_pct_at_least_hs,z_pct_over60,z_pct_unemployed,z_foreign_2011,z_foreign_2015,z_foreign_delta,z_diversity,z_radii,z_d500l,z_d500div,z_d1kl,z_d1kdiv,z_rrrdi_plain_scaled,z_stdist_new_scaled,z_diversity_scaled,z_d500div_scaled,z_diversity_com_scaled,z_radii_com_scaled,z_d500l_com,z_d500div_com,ps0,ps1,ps2
828,Telki,9954,0,11700000,.1138775,.73485053,.044180501,.64538962,.64250892,3534,1783924,2226352,.38613641,1163,.0003329,.2450525,.056256201,521.89423,0,1.0044835,.0044734408,.32908884,Pest,14,38.91,19.299999,.23549488,.061433446,109789,108235,-.014154295,-.014255422,.055355012,1.3911843,11,.043253675,2,.015350238,.21660849,1.5411674,2,.082695402,1,0,0,32.067039,.0034012089,.085479312,.0026576596,2.3978953,.042344362,.013309197,.094694808,.69314718,.079453677,-1.72439585671384,-.4435302960147073,-.9483125575601553,1.589784586268996,4.651739274900368,4.685107587638567,-.0928214033500767,-.1388284847782085,.6942587083521709,-.9990289042656242,-.5273933905005499,5.373226703167965,5.223793812878182,-.4146506484577465,-1.001469006563479,-.3537107697547927,-.2189512382710693,-.0862713940231565,-.6732567713416787,-.8921877038765248,-.1623539229746583,-.0851587449251925,-.1069335700407998,-.2634335231210596,-.0725906413110831,-.4581576092085189,-.6097874664031262,-.0918157508587679,-.1608622174960948,-.6563633994103343,-.2825999587280877,-1.766522331373092,-1.006935547764154,-.4672699829933278,-.172988671770811,.6610963023362598,-.5633950227418574,-.5616743676827851,-.260621737360106,-1.9611309,-1.6125603,-1.3760508
831,Hodmezovasarhely,2144,.74495912,32000000,.048701599,.75777251,.13486651,.487762,.4765228,46974,653685.38,942781,.34857821,19898,.0014526,.096788697,.0598513,2840.407,2.576026,1.0235859,.023312066,.42359602,Csongrad,6,35.549999,31.1,.21370968,.060483869,7518354,7708851,.02533759,.025021914,.014874596,4.2479048,21,.0045291116,14,.0026533375,.022182852,4.2479329,12,.011752758,4,.0018061711,.043107949,164.36354,.0008607363,.24581009,.00026208247,3.0445225,.0045188861,.0012836372,.24581172,2.4849067,.011684231,1.037351492653651,.3134616428549366,2.038235843333575,.938267676265937,.0591907503187684,.1070066330400589,-1.775834800116991,-.8862923321700894,.9570301096695884,.6151750699453948,-.3750285209329414,-.1870540925749444,-.2202964452898838,1.636090681664429,1.781586523372102,1.350126653227204,1.106077258066665,.9791846449732381,-.769848577135748,.1074623083685958,-.5432520462568207,-.1155762574359724,-.0135316431497936,.2778143493704427,-.0725827809199572,-1.0359291528417,1.518011933906796,.6019358490804853,-.8055995957471834,1.532542978411673,-.5885553465288266,.9232855421656124,1.99099211136743,-1.037914057880337,-.8059629316769301,-1.258103974720303,1.043040718255248,1.10701686373889,-.9701808267356503,2.0607054,2.187691,2.2964318
833,Taborfalva,29552,.257828,9264727,.070992999,.69600862,.016428201,.4350718,.41778821,3480,590887.38,903216,.27562761,1126,.00035680001,.31242001,.0925868,1189.552,0,1.0413692,.040536385,.32356322,Pest,14,108.133,23.9,.22603342,.049252417,18500,12100,-.34592724,-.42453668,.1548731,2.1801035,8,.13632394,3,.046855409,.36620408,2.5553608,2,.21217139,2,.21217139,.016072337,74.153618,.0096543925,.13590206,.0084980847,2.0794415,.12779844,.022828223,.15929464,.69314718,.19241329,-.7685638216332936,-.4435302960147073,-.0882818083498125,-.3271964057499653,-1.565893805138218,-1.423315927529379,.6718994296349327,-.630645449216198,.2489855866045768,-1.493017743183153,1.012343694789575,-.4959928473543284,-.3881059634734666,-.4171999125421526,-.9420646591973952,-.3570757008810448,-.3779072048406202,-.1485661682078829,1.316735396839289,-.5024936367837871,-.3277806056801416,-.4753501562943504,-.1080844769308592,-.2702793977477965,-.0726566767799764,.962250727973611,-.0221689529081384,-.2999412308405439,1.38869381332836,-.4739545345918336,.4765755824854131,-.7636563102400483,-.0532253871395827,.9373277904272765,1.37020472312619,2.180270423769248,.1233280746017544,-.5616743676827851,1.03438024227095,-.57762259,-1.1849204,-.99512267
851,Sopron,397,.77468449,33700000,.1576142,.66828102,.097351603,.56083351,.51209021,57889,741640.88,894834,.39114159,30989,.001823,.089424901,.053110901,3181.98,11.27594,1.095185,.090923339,.5353176,Gyor-Moson-Sopron,8,0,31.4,.22950819,.05977609,16316205,17871938,.095348947,.091072984,.0045509958,4.9731293,66,.0021721758,24,.0014940152,.0082023842,4.9875712,17,.0037191594,11,.001955023,.044694174,183.57921,.00026256236,.28691667,.00012532018,4.1896548,.00216982,.00047322334,.28774989,2.8332133,.0037122604,1.147550787828507,2.870021571081688,2.478226647055685,1.676608771877001,1.043279195453808,2.229279138852348,-1.859424775062826,.3627619133793958,-.0688762000844841,-.0525873396244859,-.6606952053505554,.2456485834019675,-.423657066251548,2.151372486873535,2.702229412745122,2.358787494342407,1.217040235592486,2.238712412795135,-1.791824171933683,.1328770720903088,-.2670267844432431,-.1382483423887406,.0973854151334185,1.001538481295545,-.0725688459898752,-1.183276514259102,2.058188081257681,3.723818048807124,-.8448409568393934,3.35663162659668,-.6164913694357103,1.022261259198846,2.426432060688256,-1.17227662207998,-.8420991130611805,-1.387440711889349,1.488860961282097,1.941362479449727,-1.05053183574947,2.4385943,2.5330758,2.687361
854,Orbottyan,9953,.63553292,38600000,.041722801,.77685642,.084907897,.50573748,.50228518,7053,885251.63,1198886,.30110171,2585,.0001925,.2142608,.072202601,989.33832,0,1.0068731,.0068496186,.36651072,Pest,14,48.77,66.599998,.2461745,.045369126,67500,3000,-.95554137,-3.1131961,.060305174,1.677933,7,.015403595,5,.01276142,.21660849,1.770857,3,.091952741,2,.047096271,.036381107,56.634708,.003452172,.09605334,.00088177936,1.9459101,.015286163,.012399762,.10137278,1.0986123,.087967597,.6316815540024979,-.4435302960147073,-.346183282644126,.1146993363812451,.7719911696844227,.6290824166504754,-.4423527239082885,-.9663280482098001,1.175802998182654,-.2740843655494932,.1484353327276741,.952150801274088,.8659377681413425,-.2485236056239543,-1.35043838746958,-.2243882816053185,1.536874700225732,.3356157802808712,-.3898058513774613,3.114883502122856,.0243713005317891,-.5997425080750471,-.1074667197244826,-.2709274183345059,-.0727780132418695,-.3875046116084696,-.3962056295386092,-.3693163908344692,-.6245469203977881,-.1091368049548324,-.3449823512646297,.5035505763991306,-.4502156533267296,-.4558225809508762,-.6422227718246554,.5159565088281568,-.4924054139542922,-.3948052445406176,-.1680310385087723,.037713487,.353567,.27819696
858,Baracska,64558,.60760218,7237129,.1924645,.75674587,.27051091,.47832751,.44796509,2734,690845.19,1000060,.2185961,878,.0003822,.33991221,.046396598,793.4436,0,1.0677786,.065580405,.32114118,Fejer,7,79.170998,20.299999,.200489,.051833741,53000,3000,-.94337845,-2.8713655,.2664358,2.0662842,4,.2664358,4,.2664358,0,2.1341176,1,0,1,0,.038468651,50.234688,.016868647,.13082108,.016868647,1.3862944,.2362065,0,.13511576,0,0,.5281354184426071,-.4435302960147073,-.5985213576881834,-1.316514228327541,-.7309518483195509,-.1670066151552965,.9839764954491734,.7624393937270242,.9452610951252016,3.029635165729692,-.9452559225132224,-.0042440317197358,.0226445730858887,-.4524175237822801,-.8789320506094133,-.3796298338353835,-.5102532703143837,-.175871726719027,.4841485177848965,-.8074716093599786,-.7744059180122596,-.3926633287091911,-.1076495254284104,-.2709274183345059,-.0727755923561652,2.554570145643068,-.106946155283657,-.5774418708162451,3.554966862678428,-.291545669773333,5.76777262853839,.633807156451292,-.5952444228381204,2.557802537059239,3.581926707393063,-1.462964047852303,-.1337034751260217,-.7285434908249525,-1.087730383880574,.02726797,-1.7655866,-1.3915315
859,Tab,8145,.60762608,7269978,.035335701,.69378388,.0316035,.44861999,.43520021,4684,708169.31,1035330,.26673841,1985,.00058350002,.26654151,.086252101,805.10938,0,1.0308359,.030369995,.42378309,Somogy,15,116.05,22.4,.23716331,.10037879,1594548,1865905,.17017791,.1571558,.10233389,.66046554,3,.015539107,1,0,.20253262,.71561319,2,.032508299,1,0,.038459137,50.958664,.0064771301,.041803565,.00098353357,1.0986123,.015419612,.012819118,.045294084,.69314718,.031991083,.5282240270647999,-.4435302960147073,-.5834943145647563,-.4813961097600082,-1.084133727522387,-1.029825185681299,.1511106241852838,-1.039577917832765,.2234817275782625,-1.222898564133791,.7438710514758509,.0809831029842738,.1722374381518552,-.3603607651787295,-.3785934483943428,-.2789547323012991,-.5081091392268863,.9812936272640521,1.544329792634695,-.6295677785586064,-.133182772020876,1.162366306601225,-.0882147828574838,-.1382679907428762,-.0725539521730331,.2123655771595564,-1.154055985100979,-.6468170308101704,-.6222907371795869,-.8387722642288349,-.6524924385143992,.6332134867120421,-.578838636884572,.2236472149973469,-.6153366429337622,.5828829605165665,-1.088545323147678,-.5616743676827851,-.7625866120778199,.038448825,.34079522,-.096580431
873,Bakonycsernye,38961,.193691,5901067,.080832303,.75316322,.018591501,.4308477,.43209481,3151,773927.88,1220648,.3424021,885,.00052479998,.30666751,.050164901,1194.152,0,.99711382,-.0028903491,.28086323,Fejer,7,104.811,62.299999,.30800584,.043164715,7615,14210,.86594015,.62376505,.17456076,1.6083465,6,.12279186,4,.081923977,.32188758,1.7310625,4,.2664358,3,.1900541,.01242354,76.594139,.011196507,.10316101,.0078759966,1.7917595,.11581832,.020646201,.11103214,1.3862944,.2362065,-1.006335502372515,-.4435302960147073,-.0823564367111534,.8311314721964124,-1.170054823093752,-1.545999499703108,.6066000053650568,-.5178042908854726,.9041904868333148,-1.454511162793742,-.7855504617177046,.4044865332660073,.9582383048457814,-.432731540019367,-.5244945556558152,-.3789932252439304,-.5974611630667968,-.6299577553894504,1.22123583674995,2.750604360334959,1.105446609762303,-.6703557669536423,-.1082217072817043,-.2701291424249441,-.0724154689511627,1.243249948704954,-.4480364434083883,-.4386915508283945,1.16339398230445,-.291545669773333,1.321617800511369,-.9913303404834325,.0020784649250044,1.283719476767751,1.205832745612295,1.832034087264358,-.3897223381277191,-.2279361213984501,1.57712581956814,-.6995067,-1.2084213,-1.2863451
875,Tat,10344,.65023518,8867604,.1466886,.66926187,.1248196,.45045081,.4389579,5520,864462.31,1239496,.25690609,1941,.00060249999,.2423643,.065552302,949.02283,0,1.0261823,.025845405,.35163045,Komarom-Esztergom,12,11.76,34,.2134905,.060248856,14570,183500,11.593576,2.5331869,.12178608,1.3001863,5,.054419402,2,.0091163851,.23826934,1.3116308,3,.091952741,2,.047096271,.040644996,59.321655,.0076126219,.08127223,.0034016559,1.6094379,.052990284,.014893775,.081987612,1.0986123,.087967597,.686186463169398,-.4435302960147073,-.398114920293887,-.6519560615744103,-.9801650789877751,-.9766513693469857,-.1233364398151795,.2374625984513898,-.057631953490056,.4363408947555201,-.1334128043625812,.8498764562874724,1.038179510424555,-.3208943804645918,-.3313683239926885,-.2829562720190044,-.403828352207671,.1678584521271153,-1.453752906486052,.3531389501499541,-.5470842672826605,-.1231043829528617,-.1081340235802686,-.2580738231805452,-.070280260204902,.4900040989693098,-.67756644839673,-.5080667108223198,.0250394647196452,-.6563633994103343,-.432816221708456,.7696045765874396,-.3893276308448659,.4787027693790178,.0235946637434102,.9139845914970207,-.6984778167834468,-.3948052445406176,-.1680310385087723,.2688964,.22125424,-.044470314
886,Bataszek,10345,.57027829,7105204,.1931686,.66439778,.053117398,.45558289,.45390239,6767,593868.69,880682,.3569808,2372,.00089909998,.26381379,.075962499,825.64313,0,1.0037023,.0036954463,.3505246,Tolna,17,41.189999,24.700001,.21364985,.086053416,97000,83300,-.14123566,-.15226074,.081795931,3.4823554,12,.057702549,7,.041486874,.21660849,4.2623014,3,.091952741,2,.070291892,.036147699,52.33427,.0051847221,.22073281,.0036575375,2.4849067,.05609915,.013729961,.27017051,1.0986123,.087967597,.3897665362992362,-.4435302960147073,-.5570441493239859,1.084026183089935,-.5666768154691296,-.8275964164228745,.1201470013591348,.7705142403656358,-.1133926479227795,-.8399528198364196,.3077846104929049,-.4813260909073363,-.4836808322400243,-.262025263552475,.4058418562973261,-.2437593716023916,-.5188643237320859,.1553913664360299,-.6077123786942275,-.434720664220674,-.5442980974784365,.703485731966355,-.1070948046716641,-.2652091707396967,-.0726159353502962,-.0807699320610208,.9478001720333199,-.0224405908648426,.0797016028065155,.2556809246821689,.3472107820410906,.4889866071302566,-.5476664679398069,-.0666550516145373,.0912052824626275,.7282474870684487,1.301984856678578,-.3948052445406176,-.1680310385087723,-.041492928,-.081417836,-.0026231119
889,Biatorbagy,3943,.31250069,14300000,.1331733,.75519288,.049712699,.56083548,.56324953,12306,1187986,1557773,.34084421,4568,.0008946,.17215,.056256201,959.03247,0,.99571407,-.0042951424,.37120104,Pest,14,48.880001,29,.25585285,.087792642,26676512,21793935,-.18302906,-.20215175,.035870213,2.8793335,22,.033964805,6,.014200099,.10070019,2.9736445,8,.095027104,4,.053168945,.018967289,58.20866,.0021771493,.1747617,.0020615002,3.0910425,.033400737,.0061120172,.18048592,2.0794415,.090779118,-.5658786693796543,-.4435302960147073,-.3852211870720519,.8041070269671552,2.458769050750413,2.229336266601373,-.9203725749668809,.082463686220238,.927457932447891,-.900556207424226,-.5273933905005499,2.44147181215684,2.38810773028848,-.0005368605242354,.3946570002929897,-.0440461620551023,-.0492431549962856,.3884935470341919,-.3866436026684662,-.0704415224327765,.1935900817505023,.7591978703182883,.2280008092053311,1.280828019428777,-.0726242538290291,-.7362615330000568,.4986454241658458,.6713110090744106,-.3155155179221226,.0732720598636683,-.3103147068559336,-.5830198561566373,-.4145488491577922,-.7422197555596181,-.3305096021697954,-.487526249372692,.348600260578799,.4395403711702198,-.137281661302174,-.70538759,-.4459829,-.179204
892,Adony,16548,.71357292,27900000,.067984097,.68751651,.058962099,.4628371,.45736411,3814,843924.63,1181911,.26440471,1445,.00014,.28213379,.078434698,676.78558,0,1.0119663,.011895317,.37886733,Fejer,7,104.961,36.099998,.2418813,.033594623,0,0,0,0,.095006339,2.9055169,10,.055123292,7,.044411536,.13592367,3.1508107,2,.032508299,2,.032508299,.041621979,39.476212,.0055416226,.16947582,.0032152853,2.3025851,.053657625,.0079282885,.18378356,.69314718,.031991083,.9209951135666288,-.4435302960147073,-.74879218202887,-.5218784950399219,-.4708970575306712,-.6169066813051604,.3281060225531192,-.6651527682709272,.1516342989712184,-.7359175857939974,.4125595748799781,.7488399964910121,.7939406350397043,-.4014322420941597,-1.480929049347489,-.3280645379276818,.8384606652102755,.4749218386582806,1.225548014019166,.5310426193681994,-.0506921887738583,-.9769117873522026,-.1083177117944912,-.2711410514949595,-.0725878240666648,.1077804523202394,.5181478407117144,-.1611909108526932,.0367587475730424,.2556809246821689,.4176859421628236,.8305654398632689,-.839038727745826,.0135123781007241,-.025649355988574,-.1976612740136434,.3836555687546079,-.5616743676827851,-.7625866120778199,-.0059915194,.0077637597,-.02001523
898,Vamospercs,23752,.55140883,8556637,.125734,.69661123,.077192001,.4615609,.44317451,5546,542414.63,799962,.32801601,1655,.00061510003,.2768352,.063849203,763.21942,0,1.0414879,.040650394,.29841328,Hajdu-Bihar,9,54.610001,28.6,.23412533,.065860778,1500,8100,4.3970685,1.685856,.1597272,1.1638138,4,.065876946,2,.016328668,.25993019,1.2358193,3,.25993019,2,.1732868,.034544624,47.814121,.01000658,.072910532,.0041270545,1.3862944,.063797884,.01628409,.077421531,1.0986123,.23105632,.3198127911922291,-.4435302960147073,-.6374540668390277,.5815779823595658,-.8634987437861432,-.6539722035585127,.2679592520276584,-.0028532522657277,.2558936646958304,-.4114267225476579,-.2055922850019278,-.7344576237123714,-.8260436354190665,-.3196669570165445,-.3000504667614385,-.3089662801840885,-.4241258958737132,-.4321018195316977,-.2219201197980608,-.1043279279227695,-.1862995074646925,.0566607293626611,-.1082988008596021,-.2705642419617347,-.0717126397411341,1.031532616136407,-.7791420895221066,-.5774418708162451,.2157996976714992,-.6563633994103343,-.2590228770068397,.3889595321367144,-.6500960884067436,1.016436485158654,.2152639695494005,1.135869679024945,-.7470171603929117,-.3948052445406176,1.512057569746915,-.18465143,-.26740676,-.71863574
911,Tiszaeszlar,69852,.42768669,6111626,.2951034,.73242241,.1396164,.46732581,.47021639,2737,309608.5,547715,.1590957,387,.0004199,.43301851,.062714301,2321.0271,1.400795,.99385267,-.0061662975,.14139569,Szabolcs-Szatmar-Bereg,16,70.190002,14,.23834197,.12435233,0,0,0,0,.14156525,.91486204,3,.060121972,2,.037546769,.34657359,.96543443,1,0,1,0,.027370716,148.53905,.0090597682,.058548536,.003847633,1.0986123,.058383968,.022179712,.061785024,0,0,-.138855710048547,-.0318921660529806,1.36920646050043,-2.348659442948621,-.1152966891405909,-.4865376957437452,2.040870658004856,1.939544262403324,.6664234583815087,.6997228238618982,-.2536908877549741,-1.87976216147653,-1.895914671265249,-.4522758979998132,-.7852273238409302,-.4242833793215943,-.5837174844874679,-2.202288217611189,.2259668557281184,-1.341182940180969,-.112574651079758,1.930303844071694,-.1083177117944912,-.2711410514949595,-.0725878240666648,.7723095078743663,-.9645713203400446,-.6468170308101704,.1199833387388809,-.6563633994103343,.2522666299514483,-.0586710541868446,1.632398451940703,.8037625461346082,.1414334984873151,2.076772236396953,-.9132397544503077,-.7285434908249525,-1.087730383880574,1.1127933,.8932085,.49378181
913,Bag,14747,.39928359,4763403,.1297923,.53605872,.043979101,.47618341,.4507781,3923,688650.38,915972,.41709551,1758,.00081519998,.27445301,.0561857,760.30463,0,1.0563588,.054827914,.44812644,Pest,14,59.259998,27.6,.22884387,.061978545,1100,3100,1.8165305,1.0355058,.044578966,2.2972898,19,.051423687,5,.012659538,.12925102,2.4083126,6,.10486145,3,.054209769,.025967177,49.445972,.0028991671,.14940292,.0033443097,2.9444389,.050145138,.0084057646,.15662321,1.7917595,.099719942,-.2441530259846908,-.4435302960147073,-.6412087048452348,2.126827840483917,-.6531206939060624,-.2292793238796714,.2409178843070671,.0436890078416264,-1.584636992126589,-1.002613815499772,-.530381317738219,-.0150415513974998,-.3340031399185625,-.396286505331192,.1973053239279182,-.2995990394812785,-.6717191541632289,1.255735825393526,-.0882440500742735,-.1890440224393157,-.2786419913080191,-.0676977323687886,-.1083038437755726,-.2709202972291574,-.0722262652256837,-.611962675683379,.0651160860966292,.4631855290926346,-.0248371243189657,-.1091368049548324,-.3474373879109197,-.1462476846194729,-.613117243206313,-.5800392225311779,.0084422980168897,-.1214592334825872,.0949297599600387,.1058021248858849,-.038919855929352,-.53695208,-.46933466,-.13082324
924,Dabas,4143,.1416088,26600000,.199801,.66071677,.079711698,.445665,.43535221,16554,697744.69,1037696,.31594291,6049,.00063299999,.1584482,.0925868,2474.041,0,1.0236884,.023412218,.36541018,Pest,14,98.842003,37.200001,.22508183,.074839145,353250,279170,-.20970924,-.23535435,.022799639,3.7413509,30,.013037968,19,.008993241,.08880835,3.8584197,7,.064876221,3,.015465776,.0082829501,144.71104,.0013335913,.21883824,.0007626139,3.4011974,.012953706,.0051945578,.22568581,1.9459101,.062858567,-1.19941705990976,-.4435302960147073,1.566308445356807,.3721475789268184,-1.079928376395574,-1.115649241726944,-1.075908224295046,.8465773441077692,-.1555906873571557,-.3665763087543426,1.012343694789575,.0296984973194113,.1822725024769495,.2000052474490382,-.255559453637513,.0906420270794766,.7536066235728837,.3232085000458579,1.049641843272412,.6242305172361525,-.3444184216234505,.344262188414763,-.1038641866281131,-.2512610616936786,-.0726295642036409,-.92281608035524,1.140710381449336,1.226312289025813,-.663932974618761,2.444587302504176,-.4357836079743337,-1.249690866665375,1.545653331990051,-.9317007878802993,-.6737094093363504,-.6339467388277018,.829093895983463,.2726712480280524,-.4388468666421354,.20927706,.51760256,.70048666
