metroreg,TIME_PERIOD,area,gdp,population,unemp,metroreg_d,iccs,Nr_Crimes,iccs_d
PT005M,2014,4336.0,15000.0,447936.0,24.6,Coimbra,ICCS05012,741,Burglary of private residential premises
PT005M,2014,4336.0,15000.0,447936.0,24.6,Coimbra,ICCS050211,670,Theft of a motorized land vehicle
PT005M,2015,4336.0,16000.0,444014.0,19.5,Coimbra,ICCS0101,5,Intentional homicide
PT005M,2015,4336.0,16000.0,444014.0,19.5,Coimbra,ICCS0401,268,Robbery
PT005M,2015,4336.0,16000.0,444014.0,19.5,Coimbra,ICCS05012,646,Burglary of private residential premises
PT005M,2015,4336.0,16000.0,444014.0,19.5,Coimbra,ICCS050211,483,Theft of a motorized land vehicle
PT005M,2016,4336.0,16500.0,441867.0,17.7,Coimbra,ICCS0101,1,Intentional homicide
PT005M,2016,4336.0,16500.0,441867.0,17.7,Coimbra,ICCS0401,272,Robbery
PT005M,2016,4336.0,16500.0,441867.0,17.7,Coimbra,ICCS05012,630,Burglary of private residential premises
PT005M,2016,4336.0,16500.0,441867.0,17.7,Coimbra,ICCS050211,471,Theft of a motorized land vehicle
PT005M,2017,4336.0,17200.0,439507.0,14.3,Coimbra,ICCS0101,4,Intentional homicide
PT005M,2017,4336.0,17200.0,439507.0,14.3,Coimbra,ICCS0401,174,Robbery
PT005M,2017,4336.0,17200.0,439507.0,14.3,Coimbra,ICCS05012,548,Burglary of private residential premises
PT005M,2017,4336.0,17200.0,439507.0,14.3,Coimbra,ICCS050211,278,Theft of a motorized land vehicle
PT005M,2018,4336.0,18300.0,436948.0,12.2,Coimbra,ICCS0101,2,Intentional homicide
PT005M,2018,4336.0,18300.0,436948.0,12.2,Coimbra,ICCS0401,174,Robbery
PT005M,2018,4336.0,18300.0,436948.0,12.2,Coimbra,ICCS05012,407,Burglary of private residential premises
PT005M,2018,4336.0,18300.0,436948.0,12.2,Coimbra,ICCS050211,253,Theft of a motorized land vehicle
PT005M,2019,4336.0,19000.0,434015.0,10.6,Coimbra,ICCS0101,1,Intentional homicide
PT005M,2019,4336.0,19000.0,434015.0,10.6,Coimbra,ICCS0401,187,Robbery
PT005M,2019,4336.0,19000.0,434015.0,10.6,Coimbra,ICCS05012,428,Burglary of private residential premises
PT005M,2019,4336.0,19000.0,434015.0,10.6,Coimbra,ICCS050211,195,Theft of a motorized land vehicle
PT005M,2020,4336.0,18100.0,433923.0,13.0,Coimbra,ICCS0101,3,Intentional homicide
PT005M,2020,4336.0,18100.0,433923.0,13.0,Coimbra,ICCS0401,197,Robbery
PT005M,2020,4336.0,18100.0,433923.0,13.0,Coimbra,ICCS05012,414,Burglary of private residential premises
PT005M,2020,4336.0,18100.0,433923.0,13.0,Coimbra,ICCS050211,221,Theft of a motorized land vehicle
PT_NM,2008,82779.0,13700.0,,,Non-metropolitan regions in Portugal,ICCS0101,39,Intentional homicide
PT_NM,2008,82779.0,13700.0,,,Non-metropolitan regions in Portugal,ICCS05012,14317,Burglary of private residential premises
PT_NM,2008,82779.0,13700.0,,,Non-metropolitan regions in Portugal,ICCS050211,9534,Theft of a motorized land vehicle
PT_NM,2009,82831.0,13500.0,,,Non-metropolitan regions in Portugal,ICCS0101,62,Intentional homicide
PT_NM,2009,82831.0,13500.0,,,Non-metropolitan regions in Portugal,ICCS05012,15247,Burglary of private residential premises
PT_NM,2009,82831.0,13500.0,,,Non-metropolitan regions in Portugal,ICCS050211,9064,Theft of a motorized land vehicle
PT_NM,2010,82833.1,13900.0,,,Non-metropolitan regions in Portugal,ICCS0101,72,Intentional homicide
PT_NM,2010,82833.1,13900.0,,,Non-metropolitan regions in Portugal,ICCS0401,4503,Robbery
PT_NM,2010,82833.1,13900.0,,,Non-metropolitan regions in Portugal,ICCS05012,15694,Burglary of private residential premises
PT_NM,2010,82833.1,13900.0,,,Non-metropolitan regions in Portugal,ICCS050211,8354,Theft of a motorized land vehicle
PT_NM,2011,82833.2,13700.0,,,Non-metropolitan regions in Portugal,ICCS0101,62,Intentional homicide
PT_NM,2011,82833.2,13700.0,,,Non-metropolitan regions in Portugal,ICCS0401,4530,Robbery
PT_NM,2011,82833.2,13700.0,,,Non-metropolitan regions in Portugal,ICCS05012,16134,Burglary of private residential premises
PT_NM,2011,82833.2,13700.0,,,Non-metropolitan regions in Portugal,ICCS050211,7682,Theft of a motorized land vehicle
PT_NM,2012,82833.0,13300.0,,,Non-metropolitan regions in Portugal,ICCS0101,59,Intentional homicide
PT_NM,2012,82833.0,13300.0,,,Non-metropolitan regions in Portugal,ICCS0401,4478,Robbery
PT_NM,2012,82833.0,13300.0,,,Non-metropolitan regions in Portugal,ICCS05012,13369,Burglary of private residential premises
PT_NM,2012,82833.0,13300.0,,,Non-metropolitan regions in Portugal,ICCS050211,6072,Theft of a motorized land vehicle
PT_NM,2013,82835.0,13600.0,,398.5,Non-metropolitan regions in Portugal,ICCS0101,84,Intentional homicide
PT_NM,2013,82835.0,13600.0,,398.5,Non-metropolitan regions in Portugal,ICCS0401,3745,Robbery
PT_NM,2013,82835.0,13600.0,,398.5,Non-metropolitan regions in Portugal,ICCS05012,12115,Burglary of private residential premises
PT_NM,2013,82835.0,13600.0,,398.5,Non-metropolitan regions in Portugal,ICCS050211,5383,Theft of a motorized land vehicle
PT_NM,2014,82835.0,14000.0,5430857.0,344.6,Non-metropolitan regions in Portugal,ICCS0101,46,Intentional homicide
PT_NM,2014,82835.0,14000.0,5430857.0,344.6,Non-metropolitan regions in Portugal,ICCS0401,3378,Robbery
PT_NM,2014,82835.0,14000.0,5430857.0,344.6,Non-metropolitan regions in Portugal,ICCS05012,10309,Burglary of private residential premises
PT_NM,2014,82835.0,14000.0,5430857.0,344.6,Non-metropolitan regions in Portugal,ICCS050211,5069,Theft of a motorized land vehicle
PT_NM,2015,82835.0,14700.0,5390286.0,309.1,Non-metropolitan regions in Portugal,ICCS0101,46,Intentional homicide
PT_NM,2015,82835.0,14700.0,5390286.0,309.1,Non-metropolitan regions in Portugal,ICCS0401,3191,Robbery
PT_NM,2015,82835.0,14700.0,5390286.0,309.1,Non-metropolitan regions in Portugal,ICCS05012,8632,Burglary of private residential premises
PT_NM,2015,82835.0,14700.0,5390286.0,309.1,Non-metropolitan regions in Portugal,ICCS050211,4512,Theft of a motorized land vehicle
PT_NM,2016,82835.0,15400.0,5363167.0,270.1,Non-metropolitan regions in Portugal,ICCS0101,40,Intentional homicide
PT_NM,2016,82835.0,15400.0,5363167.0,270.1,Non-metropolitan regions in Portugal,ICCS0401,2823,Robbery
PT_NM,2016,82835.0,15400.0,5363167.0,270.1,Non-metropolitan regions in Portugal,ICCS05012,7891,Burglary of private residential premises
PT_NM,2016,82835.0,15400.0,5363167.0,270.1,Non-metropolitan regions in Portugal,ICCS050211,4223,Theft of a motorized land vehicle
PT_NM,2017,82835.0,16300.0,5329696.0,218.7,Non-metropolitan regions in Portugal,ICCS0101,39,Intentional homicide
PT_NM,2017,82835.0,16300.0,5329696.0,218.7,Non-metropolitan regions in Portugal,ICCS0401,2653,Robbery
PT_NM,2017,82835.0,16300.0,5329696.0,218.7,Non-metropolitan regions in Portugal,ICCS05012,6779,Burglary of private residential premises
PT_NM,2017,82835.0,16300.0,5329696.0,218.7,Non-metropolitan regions in Portugal,ICCS050211,3670,Theft of a motorized land vehicle
PT_NM,2018,82835.0,17100.0,5300698.0,178.3,Non-metropolitan regions in Portugal,ICCS0101,41,Intentional homicide
PT_NM,2018,82835.0,17100.0,5300698.0,178.3,Non-metropolitan regions in Portugal,ICCS0401,2594,Robbery
PT_NM,2018,82835.0,17100.0,5300698.0,178.3,Non-metropolitan regions in Portugal,ICCS05012,6628,Burglary of private residential premises
PT_NM,2018,82835.0,17100.0,5300698.0,178.3,Non-metropolitan regions in Portugal,ICCS050211,3545,Theft of a motorized land vehicle
PT_NM,2019,82835.0,17800.0,5273896.0,163.7,Non-metropolitan regions in Portugal,ICCS0101,39,Intentional homicide
PT_NM,2019,82835.0,17800.0,5273896.0,163.7,Non-metropolitan regions in Portugal,ICCS0401,2654,Robbery
PT_NM,2019,82835.0,17800.0,5273896.0,163.7,Non-metropolitan regions in Portugal,ICCS05012,5798,Burglary of private residential premises
PT_NM,2019,82835.0,17800.0,5273896.0,163.7,Non-metropolitan regions in Portugal,ICCS050211,3041,Theft of a motorized land vehicle
PT_NM,2020,82835.0,16800.0,5270488.0,165.0,Non-metropolitan regions in Portugal,ICCS0101,40,Intentional homicide
PT_NM,2020,82835.0,16800.0,5270488.0,165.0,Non-metropolitan regions in Portugal,ICCS0401,2164,Robbery
PT_NM,2020,82835.0,16800.0,5270488.0,165.0,Non-metropolitan regions in Portugal,ICCS05012,4942,Burglary of private residential premises
PT_NM,2020,82835.0,16800.0,5270488.0,165.0,Non-metropolitan regions in Portugal,ICCS050211,3069,Theft of a motorized land vehicle
RO,2015,238397.0,8100.0,19870647.0,623.9,Romania,ICCS0101,294,Intentional homicide
RO,2015,238397.0,8100.0,19870647.0,623.9,Romania,ICCS0401,3354,Robbery
RO,2015,238397.0,8100.0,19870647.0,623.9,Romania,ICCS05012,15115,Burglary of private residential premises
RO,2015,238397.0,8100.0,19870647.0,623.9,Romania,ICCS050211,4659,Theft of a motorized land vehicle
RO,2016,238397.0,8500.0,19760585.0,529.9,Romania,ICCS0101,253,Intentional homicide
RO,2016,238397.0,8500.0,19760585.0,529.9,Romania,ICCS0401,3092,Robbery
RO,2016,238397.0,8500.0,19760585.0,529.9,Romania,ICCS05012,14835,Burglary of private residential premises
RO,2016,238397.0,8500.0,19760585.0,529.9,Romania,ICCS050211,1364,Theft of a motorized land vehicle
RO,2017,238397.0,9500.0,19643949.0,449.3,Romania,ICCS0101,256,Intentional homicide
RO,2017,238397.0,9500.0,19643949.0,449.3,Romania,ICCS0401,3160,Robbery
RO,2017,238397.0,9500.0,19643949.0,449.3,Romania,ICCS05012,14477,Burglary of private residential premises
RO,2017,238397.0,9500.0,19643949.0,449.3,Romania,ICCS050211,2927,Theft of a motorized land vehicle
RO,2018,238398.0,10600.0,19533481.0,379.7,Romania,ICCS0101,267,Intentional homicide
RO,2018,238398.0,10600.0,19533481.0,379.7,Romania,ICCS0401,3275,Robbery
RO,2018,238398.0,10600.0,19533481.0,379.7,Romania,ICCS05012,16584,Burglary of private residential premises
RO,2018,238398.0,10600.0,19533481.0,379.7,Romania,ICCS050211,2088,Theft of a motorized land vehicle
RO,2019,238398.0,11600.0,19414458.0,353.4,Romania,ICCS0101,255,Intentional homicide
RO,2019,238398.0,11600.0,19414458.0,353.4,Romania,ICCS0401,3466,Robbery
RO,2019,238398.0,11600.0,19414458.0,353.4,Romania,ICCS05012,16583,Burglary of private residential premises
RO,2019,238398.0,11600.0,19414458.0,353.4,Romania,ICCS050211,1975,Theft of a motorized land vehicle
RO,2020,238398.0,11400.0,19328838.0,451.8,Romania,ICCS0101,256,Intentional homicide
RO,2020,238398.0,11400.0,19328838.0,451.8,Romania,ICCS0401,3849,Robbery
RO,2020,238398.0,11400.0,19328838.0,451.8,Romania,ICCS05012,15258,Burglary of private residential premises
RO,2020,238398.0,11400.0,19328838.0,451.8,Romania,ICCS050211,1682,Theft of a motorized land vehicle
RO001MC,2015,1804.0,19300.0,2284200.0,,Bucuresti,ICCS0101,23,Intentional homicide
RO001MC,2015,1804.0,19300.0,2284200.0,,Bucuresti,ICCS0401,862,Robbery
RO001MC,2015,1804.0,19300.0,2284200.0,,Bucuresti,ICCS05012,1949,Burglary of private residential premises
RO001MC,2015,1804.0,19300.0,2284200.0,,Bucuresti,ICCS050211,3146,Theft of a motorized land vehicle
RO001MC,2016,1804.0,19900.0,2288203.0,55.0,Bucuresti,ICCS0101,19,Intentional homicide
RO001MC,2016,1804.0,19900.0,2288203.0,55.0,Bucuresti,ICCS0401,857,Robbery
RO001MC,2016,1804.0,19900.0,2288203.0,55.0,Bucuresti,ICCS05012,2112,Burglary of private residential premises
RO001MC,2016,1804.0,19900.0,2288203.0,55.0,Bucuresti,ICCS050211,78,Theft of a motorized land vehicle
RO001MC,2017,1804.0,22000.0,2287208.0,50.9,Bucuresti,ICCS0101,20,Intentional homicide
RO001MC,2017,1804.0,22000.0,2287208.0,50.9,Bucuresti,ICCS0401,905,Robbery
RO001MC,2017,1804.0,22000.0,2287208.0,50.9,Bucuresti,ICCS05012,2205,Burglary of private residential premises
RO001MC,2017,1804.0,22000.0,2287208.0,50.9,Bucuresti,ICCS050211,1642,Theft of a motorized land vehicle
RO001MC,2018,1804.0,23900.0,2302291.0,43.3,Bucuresti,ICCS0101,34,Intentional homicide
RO001MC,2018,1804.0,23900.0,2302291.0,43.3,Bucuresti,ICCS0401,791,Robbery
RO001MC,2018,1804.0,23900.0,2302291.0,43.3,Bucuresti,ICCS05012,2435,Burglary of private residential premises
RO001MC,2018,1804.0,23900.0,2302291.0,43.3,Bucuresti,ICCS050211,413,Theft of a motorized land vehicle
RO001MC,2019,1804.0,26500.0,2315173.0,29.5,Bucuresti,ICCS0101,38,Intentional homicide
RO001MC,2019,1804.0,26500.0,2315173.0,29.5,Bucuresti,ICCS0401,1104,Robbery
RO001MC,2019,1804.0,26500.0,2315173.0,29.5,Bucuresti,ICCS05012,2750,Burglary of private residential premises
RO001MC,2019,1804.0,26500.0,2315173.0,29.5,Bucuresti,ICCS050211,544,Theft of a motorized land vehicle
RO001MC,2020,1804.0,26200.0,2322002.0,56.9,Bucuresti,ICCS0101,32,Intentional homicide
RO001MC,2020,1804.0,26200.0,2322002.0,56.9,Bucuresti,ICCS0401,1516,Robbery
RO001MC,2020,1804.0,26200.0,2322002.0,56.9,Bucuresti,ICCS05012,2931,Burglary of private residential premises
RO001MC,2020,1804.0,26200.0,2322002.0,56.9,Bucuresti,ICCS050211,680,Theft of a motorized land vehicle
RO002M,2015,6672.0,10000.0,700665.0,,Cluj-Napoca,ICCS0101,4,Intentional homicide
RO002M,2015,6672.0,10000.0,700665.0,,Cluj-Napoca,ICCS0401,191,Robbery
RO002M,2015,6672.0,10000.0,700665.0,,Cluj-Napoca,ICCS05012,1252,Burglary of private residential premises
RO002M,2015,6672.0,10000.0,700665.0,,Cluj-Napoca,ICCS050211,65,Theft of a motorized land vehicle
RO002M,2016,6672.0,11200.0,701258.0,10.0,Cluj-Napoca,ICCS0101,5,Intentional homicide
RO002M,2016,6672.0,11200.0,701258.0,10.0,Cluj-Napoca,ICCS0401,86,Robbery
RO002M,2016,6672.0,11200.0,701258.0,10.0,Cluj-Napoca,ICCS05012,748,Burglary of private residential premises
RO002M,2016,6672.0,11200.0,701258.0,10.0,Cluj-Napoca,ICCS050211,42,Theft of a motorized land vehicle
RO002M,2017,6672.0,13300.0,702771.0,7.8,Cluj-Napoca,ICCS0101,1,Intentional homicide
RO002M,2017,6672.0,13300.0,702771.0,7.8,Cluj-Napoca,ICCS0401,109,Robbery
RO002M,2017,6672.0,13300.0,702771.0,7.8,Cluj-Napoca,ICCS05012,866,Burglary of private residential premises
RO002M,2017,6672.0,13300.0,702771.0,7.8,Cluj-Napoca,ICCS050211,19,Theft of a motorized land vehicle
RO002M,2018,6672.0,14400.0,704619.0,,Cluj-Napoca,ICCS0101,5,Intentional homicide
RO002M,2018,6672.0,14400.0,704619.0,,Cluj-Napoca,ICCS0401,103,Robbery
RO002M,2018,6672.0,14400.0,704619.0,,Cluj-Napoca,ICCS05012,781,Burglary of private residential premises
RO002M,2018,6672.0,14400.0,704619.0,,Cluj-Napoca,ICCS050211,31,Theft of a motorized land vehicle
RO002M,2019,6672.0,16000.0,706905.0,,Cluj-Napoca,ICCS0101,2,Intentional homicide
RO002M,2019,6672.0,16000.0,706905.0,,Cluj-Napoca,ICCS0401,112,Robbery
RO002M,2019,6672.0,16000.0,706905.0,,Cluj-Napoca,ICCS05012,604,Burglary of private residential premises
RO002M,2019,6672.0,16000.0,706905.0,,Cluj-Napoca,ICCS050211,30,Theft of a motorized land vehicle
RO002M,2020,6672.0,16200.0,709585.0,,Cluj-Napoca,ICCS0101,12,Intentional homicide
RO002M,2020,6672.0,16200.0,709585.0,,Cluj-Napoca,ICCS0401,92,Robbery
RO002M,2020,6672.0,16200.0,709585.0,,Cluj-Napoca,ICCS05012,501,Burglary of private residential premises
RO002M,2020,6672.0,16200.0,709585.0,,Cluj-Napoca,ICCS050211,42,Theft of a motorized land vehicle
RO003M,2015,8692.0,10900.0,695599.0,,Timisoara,ICCS0101,5,Intentional homicide
RO003M,2015,8692.0,10900.0,695599.0,,Timisoara,ICCS0401,75,Robbery
RO003M,2015,8692.0,10900.0,695599.0,,Timisoara,ICCS05012,805,Burglary of private residential premises
RO003M,2015,8692.0,10900.0,695599.0,,Timisoara,ICCS050211,59,Theft of a motorized land vehicle
RO003M,2016,8692.0,11500.0,696720.0,,Timisoara,ICCS0101,2,Intentional homicide
RO003M,2016,8692.0,11500.0,696720.0,,Timisoara,ICCS0401,69,Robbery
RO003M,2016,8692.0,11500.0,696720.0,,Timisoara,ICCS05012,612,Burglary of private residential premises
RO003M,2016,8692.0,11500.0,696720.0,,Timisoara,ICCS050211,84,Theft of a motorized land vehicle
RO003M,2017,8692.0,12100.0,698261.0,,Timisoara,ICCS0101,5,Intentional homicide
RO003M,2017,8692.0,12100.0,698261.0,,Timisoara,ICCS0401,73,Robbery
RO003M,2017,8692.0,12100.0,698261.0,,Timisoara,ICCS05012,650,Burglary of private residential premises
RO003M,2017,8692.0,12100.0,698261.0,,Timisoara,ICCS050211,72,Theft of a motorized land vehicle
RO003M,2018,8692.0,13500.0,701506.0,,Timisoara,ICCS0101,5,Intentional homicide
RO003M,2018,8692.0,13500.0,701506.0,,Timisoara,ICCS0401,119,Robbery
RO003M,2018,8692.0,13500.0,701506.0,,Timisoara,ICCS05012,757,Burglary of private residential premises
RO003M,2018,8692.0,13500.0,701506.0,,Timisoara,ICCS050211,67,Theft of a motorized land vehicle
RO003M,2019,8692.0,14800.0,705113.0,,Timisoara,ICCS0101,8,Intentional homicide
RO003M,2019,8692.0,14800.0,705113.0,,Timisoara,ICCS0401,84,Robbery
RO003M,2019,8692.0,14800.0,705113.0,,Timisoara,ICCS05012,575,Burglary of private residential premises
RO003M,2019,8692.0,14800.0,705113.0,,Timisoara,ICCS050211,78,Theft of a motorized land vehicle
RO003M,2020,8692.0,14300.0,705914.0,,Timisoara,ICCS0101,8,Intentional homicide
RO003M,2020,8692.0,14300.0,705914.0,,Timisoara,ICCS0401,58,Robbery
RO003M,2020,8692.0,14300.0,705914.0,,Timisoara,ICCS05012,539,Burglary of private residential premises
RO003M,2020,8692.0,14300.0,705914.0,,Timisoara,ICCS050211,44,Theft of a motorized land vehicle
RO004M,2015,7425.0,6100.0,646455.0,,Craiova,ICCS0101,15,Intentional homicide
RO004M,2015,7425.0,6100.0,646455.0,,Craiova,ICCS0401,101,Robbery
RO004M,2015,7425.0,6100.0,646455.0,,Craiova,ICCS05012,419,Burglary of private residential premises
RO004M,2015,7425.0,6100.0,646455.0,,Craiova,ICCS050211,87,Theft of a motorized land vehicle
RO004M,2016,7425.0,6200.0,641040.0,13.9,Craiova,ICCS0101,11,Intentional homicide
RO004M,2016,7425.0,6200.0,641040.0,13.9,Craiova,ICCS0401,48,Robbery
RO004M,2016,7425.0,6200.0,641040.0,13.9,Craiova,ICCS05012,356,Burglary of private residential premises
RO004M,2016,7425.0,6200.0,641040.0,13.9,Craiova,ICCS050211,59,Theft of a motorized land vehicle
RO004M,2017,7425.0,7200.0,635631.0,13.0,Craiova,ICCS0101,9,Intentional homicide
RO004M,2017,7425.0,7200.0,635631.0,13.0,Craiova,ICCS0401,57,Robbery
RO004M,2017,7425.0,7200.0,635631.0,13.0,Craiova,ICCS05012,343,Burglary of private residential premises
RO004M,2017,7425.0,7200.0,635631.0,13.0,Craiova,ICCS050211,56,Theft of a motorized land vehicle
RO004M,2018,7425.0,8200.0,631026.0,10.2,Craiova,ICCS0101,10,Intentional homicide
RO004M,2018,7425.0,8200.0,631026.0,10.2,Craiova,ICCS0401,25,Robbery
RO004M,2018,7425.0,8200.0,631026.0,10.2,Craiova,ICCS05012,325,Burglary of private residential premises
RO004M,2018,7425.0,8200.0,631026.0,10.2,Craiova,ICCS050211,52,Theft of a motorized land vehicle
RO004M,2019,7425.0,9200.0,625656.0,7.0,Craiova,ICCS0101,6,Intentional homicide
RO004M,2019,7425.0,9200.0,625656.0,7.0,Craiova,ICCS0401,56,Robbery
RO004M,2019,7425.0,9200.0,625656.0,7.0,Craiova,ICCS05012,337,Burglary of private residential premises
RO004M,2019,7425.0,9200.0,625656.0,7.0,Craiova,ICCS050211,47,Theft of a motorized land vehicle
RO004M,2020,7425.0,9100.0,621410.0,,Craiova,ICCS0101,16,Intentional homicide
RO004M,2020,7425.0,9100.0,621410.0,,Craiova,ICCS0401,45,Robbery
RO004M,2020,7425.0,9100.0,621410.0,,Craiova,ICCS05012,350,Burglary of private residential premises
RO004M,2020,7425.0,9100.0,621410.0,,Craiova,ICCS050211,39,Theft of a motorized land vehicle
RO501M,2015,7104.0,10800.0,683339.0,,Constanta,ICCS0101,10,Intentional homicide
RO501M,2015,7104.0,10800.0,683339.0,,Constanta,ICCS0401,238,Robbery
RO501M,2015,7104.0,10800.0,683339.0,,Constanta,ICCS05012,924,Burglary of private residential premises
RO501M,2015,7104.0,10800.0,683339.0,,Constanta,ICCS050211,116,Theft of a motorized land vehicle
RO501M,2016,7104.0,11100.0,681054.0,28.6,Constanta,ICCS0101,11,Intentional homicide
RO501M,2016,7104.0,11100.0,681054.0,28.6,Constanta,ICCS0401,187,Robbery
RO501M,2016,7104.0,11100.0,681054.0,28.6,Constanta,ICCS05012,783,Burglary of private residential premises
RO501M,2016,7104.0,11100.0,681054.0,28.6,Constanta,ICCS050211,148,Theft of a motorized land vehicle
RO501M,2017,7104.0,11700.0,678286.0,25.8,Constanta,ICCS0101,2,Intentional homicide
RO501M,2017,7104.0,11700.0,678286.0,25.8,Constanta,ICCS0401,181,Robbery
RO501M,2017,7104.0,11700.0,678286.0,25.8,Constanta,ICCS05012,758,Burglary of private residential premises
RO501M,2017,7104.0,11700.0,678286.0,25.8,Constanta,ICCS050211,143,Theft of a motorized land vehicle
RO501M,2018,7104.0,12600.0,676095.0,24.5,Constanta,ICCS0101,13,Intentional homicide
RO501M,2018,7104.0,12600.0,676095.0,24.5,Constanta,ICCS0401,288,Robbery
RO501M,2018,7104.0,12600.0,676095.0,24.5,Constanta,ICCS05012,1401,Burglary of private residential premises
RO501M,2018,7104.0,12600.0,676095.0,24.5,Constanta,ICCS050211,407,Theft of a motorized land vehicle
RO501M,2019,7104.0,12700.0,673709.0,24.9,Constanta,ICCS0101,14,Intentional homicide
RO501M,2019,7104.0,12700.0,673709.0,24.9,Constanta,ICCS0401,355,Robbery
RO501M,2019,7104.0,12700.0,673709.0,24.9,Constanta,ICCS05012,1645,Burglary of private residential premises
RO501M,2019,7104.0,12700.0,673709.0,24.9,Constanta,ICCS050211,151,Theft of a motorized land vehicle
RO501M,2020,7104.0,12000.0,672142.0,27.5,Constanta,ICCS0101,11,Intentional homicide
RO501M,2020,7104.0,12000.0,672142.0,27.5,Constanta,ICCS0401,409,Robbery
RO501M,2020,7104.0,12000.0,672142.0,27.5,Constanta,ICCS05012,1237,Burglary of private residential premises
RO501M,2020,7104.0,12000.0,672142.0,27.5,Constanta,ICCS050211,83,Theft of a motorized land vehicle
RO502M,2015,5477.0,6200.0,786596.0,,Iasi,ICCS0101,11,Intentional homicide
RO502M,2015,5477.0,6200.0,786596.0,,Iasi,ICCS0401,102,Robbery
RO502M,2015,5477.0,6200.0,786596.0,,Iasi,ICCS05012,391,Burglary of private residential premises
RO502M,2015,5477.0,6200.0,786596.0,,Iasi,ICCS050211,14,Theft of a motorized land vehicle
RO502M,2016,5477.0,6500.0,788659.0,7.9,Iasi,ICCS0101,17,Intentional homicide
