DATAFLOW,LAST UPDATE,freq,unit,ipc,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1987,0.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1988,2.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1989,0.43,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1990,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1991,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1992,1.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1994,1.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1995,1.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1996,2.77,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1997,3.99,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1998,7.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,1999,7.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2000,3.55,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2001,5.19,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2002,3.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2003,4.71,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2004,2.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2005,1.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2007,1.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2008,1.54,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2009,0.6,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2010,0.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2011,2.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE057M:Gießen,2012,0.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE059M:Bayreuth,1999,4.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE059M:Bayreuth,2001,4.29,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE059M:Bayreuth,2003,4.08,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE059M:Bayreuth,2006,7.48,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE061M:Aschaffenburg,1989,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE061M:Aschaffenburg,1999,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE063M:Plauen,1992,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE063M:Plauen,2002,0.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,1990,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,1993,1.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,1996,1.04,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,1997,0.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,1999,1.97,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE069M:Rosenheim,2008,1.15,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1984,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1985,0.29,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1989,0.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1991,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1993,1.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1995,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1996,0.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1998,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,1999,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2001,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2002,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2006,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2007,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2008,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2009,0.53,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2010,0.29,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE073M:Offenburg,2011,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,1990,0.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2006,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2008,0.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2009,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2010,0.43,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2011,0.11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE074M:Görlitz,2012,0.25,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1982,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1983,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1984,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1985,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1988,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1991,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1995,0.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1996,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1997,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,1998,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2000,0.94,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2002,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2003,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2006,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2009,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2010,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2011,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE079M:Wetzlar,2012,0.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),1988,13.38,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),1989,11.55,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),1998,16.01,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),1999,30.69,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2000,20.49,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2001,42.52,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2007,24.6,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2008,17.44,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2009,20.91,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE084M_10:Mannheim-Ludwigshafen (NUTS 2010),2010,15.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,1984,1.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,1992,1.66,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,1996,1.96,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,1998,1.9,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,1999,7.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,2000,5.66,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,MGE:Micro-organism and genetic engineering,DE504M:Münster,2001,13.31,
